countrycode,countryname,adminone,adminlevel,date,datatype,indicator name,population,prevalence
#country+code,#country+name,#adm1+name,#meta+adminlevel,#date,#data+type,#indicator+name,#population,#indicator+prevalence
YEM,Yemen,Amanat Al Asimah,subnational,2024-07-17,SURVEY,fcs,1708924,0.4520547981441915
YEM,Yemen,Amanat Al Asimah,subnational,2024-07-17,SURVEY,rcsi,2054161,0.5433789543658294
YEM,Yemen,Amran,subnational,2024-07-17,SURVEY,total,1269951,
YEM,Yemen,Amran,subnational,2024-07-17,SURVEY,fcs,897139,0.7064359176062699
YEM,Yemen,Amran,subnational,2024-07-17,SURVEY,rcsi,679832,0.5353214415359333
YEM,Yemen,Dhamar,subnational,2024-07-17,SURVEY,total,2401814,
YEM,Yemen,Dhamar,subnational,2024-07-17,SURVEY,fcs,1525363,0.6350878960652241
YEM,Yemen,Dhamar,subnational,2024-07-17,SURVEY,rcsi,1339960,0.557894991035942
YEM,Yemen,Hadramaut,subnational,2024-07-17,SURVEY,total,1741215,
YEM,Yemen,Hadramaut,subnational,2024-07-17,SURVEY,fcs,1110668,0.6378695336302524
YEM,Yemen,Hadramaut,subnational,2024-07-17,SURVEY,rcsi,704728,0.40473347633692563
YEM,Yemen,Hajjah,subnational,2024-07-17,SURVEY,total,2465838,
YEM,Yemen,Hajjah,subnational,2024-07-17,SURVEY,fcs,1780014,0.7218698065323026
YEM,Yemen,Hajjah,subnational,2024-07-17,SURVEY,rcsi,1524053,0.6180669614143346
YEM,Yemen,Ibb,subnational,2024-07-17,SURVEY,total,3354584,
YEM,Yemen,Ibb,subnational,2024-07-17,SURVEY,fcs,2313656,0.6896998256713798
YEM,Yemen,Ibb,subnational,2024-07-17,SURVEY,rcsi,1631367,0.486309777903907
YEM,Yemen,Lahj,subnational,2024-07-17,SURVEY,total,1132962,
YEM,Yemen,Lahj,subnational,2024-07-17,SURVEY,fcs,811119,0.7159278069343897
YEM,Yemen,Lahj,subnational,2024-07-17,SURVEY,rcsi,507879,0.4482754055299295
YEM,Yemen,Marib,subnational,2024-07-17,SURVEY,total,1752670,
YEM,Yemen,Marib,subnational,2024-07-17,SURVEY,fcs,1125347,0.6420758043442291
YEM,Yemen,Marib,subnational,2024-07-17,SURVEY,rcsi,790138,0.4508196066572715
YEM,Yemen,Raymah,subnational,2024-07-17,SURVEY,total,618293,
YEM,Yemen,Raymah,subnational,2024-07-17,SURVEY,fcs,459465,0.7431185538248047
YEM,Yemen,Raymah,subnational,2024-07-17,SURVEY,rcsi,266603,0.4311920076727377
YEM,Yemen,Sa'ada,subnational,2024-07-17,SURVEY,total,1152498,
YEM,Yemen,Sa'ada,subnational,2024-07-17,SURVEY,fcs,742356,0.6441277989202584
YEM,Yemen,Sa'ada,subnational,2024-07-17,SURVEY,rcsi,680834,0.590746361381972
YEM,Yemen,Sana'a,subnational,2024-07-17,SURVEY,total,1583775,
YEM,Yemen,Sana'a,subnational,2024-07-17,SURVEY,fcs,788876,0.4980985304099383
YEM,Yemen,Sana'a,subnational,2024-07-17,SURVEY,rcsi,782855,0.49429685403545326
YEM,Yemen,Shabwah,subnational,2024-07-17,SURVEY,total,722603,
YEM,Yemen,Shabwah,subnational,2024-07-17,SURVEY,fcs,530095,0.7335909206023224
YEM,Yemen,Shabwah,subnational,2024-07-17,SURVEY,rcsi,357116,0.4942077461621388
YEM,Yemen,Socotra,subnational,2024-07-17,SURVEY,total,75474,
YEM,Yemen,Socotra,subnational,2024-07-17,SURVEY,fcs,48142,0.6378620452076211
YEM,Yemen,Socotra,subnational,2024-07-17,SURVEY,rcsi,30546,0.40472215597424277
YEM,Yemen,Taizz,subnational,2024-07-17,SURVEY,total,3475930,
YEM,Yemen,Taizz,subnational,2024-07-17,SURVEY,fcs,2024701,0.5824918798709986
YEM,Yemen,Taizz,subnational,2024-07-17,SURVEY,rcsi,1837442,0.5286188156838602
YEM,Yemen,Abyan,subnational,2024-07-16,SURVEY,total,628930,
YEM,Yemen,Abyan,subnational,2024-07-16,SURVEY,fcs,478100,0.7601799882339847
YEM,Yemen,Abyan,subnational,2024-07-16,SURVEY,rcsi,307350,0.4886871352932759
YEM,Yemen,Aden,subnational,2024-07-16,SURVEY,total,1247011,
YEM,Yemen,Aden,subnational,2024-07-16,SURVEY,fcs,623505,0.49999959904122737
YEM,Yemen,Aden,subnational,2024-07-16,SURVEY,rcsi,580206,0.4652773712501333
YEM,Yemen,Al Bayda,subnational,2024-07-16,SURVEY,total,830253,
YEM,Yemen,Al Bayda,subnational,2024-07-16,SURVEY,fcs,642921,0.7743675722942284
YEM,Yemen,Al Bayda,subnational,2024-07-16,SURVEY,rcsi,407633,0.490974437912299
YEM,Yemen,Al Dhale'e,subnational,2024-07-16,SURVEY,total,805687,
YEM,Yemen,Al Dhale'e,subnational,2024-07-16,SURVEY,fcs,578297,0.7177688109650522
YEM,Yemen,Al Dhale'e,subnational,2024-07-16,SURVEY,rcsi,362137,0.4494760372204094
YEM,Yemen,Al Hudaydah,subnational,2024-07-16,SURVEY,total,3401069,
YEM,Yemen,Al Hudaydah,subnational,2024-07-16,SURVEY,fcs,1878985,0.5524689443230937
YEM,Yemen,Al Hudaydah,subnational,2024-07-16,SURVEY,rcsi,1728528,0.5082307944943193
YEM,Yemen,Al Jawf,subnational,2024-07-16,SURVEY,total,686013,
YEM,Yemen,Al Jawf,subnational,2024-07-16,SURVEY,fcs,473559,0.6903061603788849
YEM,Yemen,Al Jawf,subnational,2024-07-16,SURVEY,rcsi,374631,0.5460989806315624
YEM,Yemen,Al Maharah,subnational,2024-07-16,SURVEY,total,198057,
YEM,Yemen,Al Maharah,subnational,2024-07-16,SURVEY,fcs,82291,0.4154914999217397
YEM,Yemen,Al Maharah,subnational,2024-07-16,SURVEY,rcsi,80896,0.4084480730294814
YEM,Yemen,Al Mahwit,subnational,2024-07-16,SURVEY,total,839054,
YEM,Yemen,Al Mahwit,subnational,2024-07-16,SURVEY,fcs,396119,0.4721019147754495
YEM,Yemen,Al Mahwit,subnational,2024-07-16,SURVEY,rcsi,439332,0.5236039635112877
YEM,Yemen,Amanat Al Asimah,subnational,2024-07-16,SURVEY,total,3780347,
YEM,Yemen,Amanat Al Asimah,subnational,2024-07-16,SURVEY,fcs,1674153,0.4428569652468411
YEM,Yemen,Amanat Al Asimah,subnational,2024-07-16,SURVEY,rcsi,2034185,0.5380947833624797
YEM,Yemen,Amran,subnational,2024-07-16,SURVEY,total,1269951,
YEM,Yemen,Amran,subnational,2024-07-16,SURVEY,fcs,896312,0.7057847113786279
YEM,Yemen,Amran,subnational,2024-07-16,SURVEY,rcsi,684304,0.5388428372433267
YEM,Yemen,Dhamar,subnational,2024-07-16,SURVEY,total,2401814,
YEM,Yemen,Dhamar,subnational,2024-07-16,SURVEY,fcs,1503357,0.6259256545261207
YEM,Yemen,Dhamar,subnational,2024-07-16,SURVEY,rcsi,1325445,0.5518516421338205
YEM,Yemen,Hadramaut,subnational,2024-07-16,SURVEY,total,1741215,
YEM,Yemen,Hadramaut,subnational,2024-07-16,SURVEY,fcs,1096178,0.6295477583181859
YEM,Yemen,Hadramaut,subnational,2024-07-16,SURVEY,rcsi,708388,0.4068354568505325
YEM,Yemen,Hajjah,subnational,2024-07-16,SURVEY,total,2465838,
YEM,Yemen,Hajjah,subnational,2024-07-16,SURVEY,fcs,1787579,0.7249377290803369
YEM,Yemen,Hajjah,subnational,2024-07-16,SURVEY,rcsi,1515866,0.6147467919628135
YEM,Yemen,Ibb,subnational,2024-07-16,SURVEY,total,3354584,
YEM,Yemen,Ibb,subnational,2024-07-16,SURVEY,fcs,2316041,0.6904107931117539
YEM,Yemen,Ibb,subnational,2024-07-16,SURVEY,rcsi,1617553,0.4821918306412956
YEM,Yemen,Lahj,subnational,2024-07-16,SURVEY,total,1132962,
YEM,Yemen,Lahj,subnational,2024-07-16,SURVEY,fcs,813640,0.7181529477599425
YEM,Yemen,Lahj,subnational,2024-07-16,SURVEY,rcsi,521378,0.46019019172752484
YEM,Yemen,Marib,subnational,2024-07-16,SURVEY,total,1752670,
YEM,Yemen,Marib,subnational,2024-07-16,SURVEY,fcs,1126369,0.6426589146844529
YEM,Yemen,Marib,subnational,2024-07-16,SURVEY,rcsi,791372,0.4515236753068176
YEM,Yemen,Raymah,subnational,2024-07-16,SURVEY,total,618293,
YEM,Yemen,Raymah,subnational,2024-07-16,SURVEY,fcs,461007,0.7456125170428906
YEM,Yemen,Raymah,subnational,2024-07-16,SURVEY,rcsi,265757,0.4298237243507528
YEM,Yemen,Sa'ada,subnational,2024-07-16,SURVEY,total,1152498,
YEM,Yemen,Sa'ada,subnational,2024-07-16,SURVEY,fcs,732316,0.6354162870564635
YEM,Yemen,Sa'ada,subnational,2024-07-16,SURVEY,rcsi,686296,0.595485632079188
YEM,Yemen,Sana'a,subnational,2024-07-16,SURVEY,total,1583775,
YEM,Yemen,Sana'a,subnational,2024-07-16,SURVEY,fcs,785842,0.49618285425644426
YEM,Yemen,Sana'a,subnational,2024-07-16,SURVEY,rcsi,785842,0.49618285425644426
YEM,Yemen,Shabwah,subnational,2024-07-16,SURVEY,total,722603,
YEM,Yemen,Shabwah,subnational,2024-07-16,SURVEY,fcs,528429,0.7312853669303891
YEM,Yemen,Shabwah,subnational,2024-07-16,SURVEY,rcsi,355060,0.491362477044795
YEM,Yemen,Socotra,subnational,2024-07-16,SURVEY,total,75474,
YEM,Yemen,Socotra,subnational,2024-07-16,SURVEY,fcs,47514,0.6295412989903808
YEM,Yemen,Socotra,subnational,2024-07-16,SURVEY,rcsi,30705,0.4068288417203275
YEM,Yemen,Taizz,subnational,2024-07-16,SURVEY,total,3475930,
YEM,Yemen,Taizz,subnational,2024-07-16,SURVEY,fcs,2054212,0.5909819818005541
YEM,Yemen,Taizz,subnational,2024-07-16,SURVEY,rcsi,1802332,0.5185179218223612
YEM,Yemen,Abyan,subnational,2024-07-15,SURVEY,total,628930,
YEM,Yemen,Abyan,subnational,2024-07-15,SURVEY,fcs,477415,0.7590908368180879
YEM,Yemen,Abyan,subnational,2024-07-15,SURVEY,rcsi,305888,0.48636255227131797
YEM,Yemen,Aden,subnational,2024-07-15,SURVEY,total,1247011,
YEM,Yemen,Aden,subnational,2024-07-15,SURVEY,fcs,610049,0.48920899655255645
YEM,Yemen,Aden,subnational,2024-07-15,SURVEY,rcsi,565191,0.45323657930844236
YEM,Yemen,Al Bayda,subnational,2024-07-15,SURVEY,total,830253,
YEM,Yemen,Al Bayda,subnational,2024-07-15,SURVEY,fcs,640570,0.7715359053204264
YEM,Yemen,Al Bayda,subnational,2024-07-15,SURVEY,rcsi,407352,0.49063598686183607
YEM,Yemen,Al Dhale'e,subnational,2024-07-15,SURVEY,total,805687,
YEM,Yemen,Al Dhale'e,subnational,2024-07-15,SURVEY,fcs,575917,0.7148148102178637
YEM,Yemen,Al Dhale'e,subnational,2024-07-15,SURVEY,rcsi,358082,0.4444430653591283
YEM,Yemen,Al Hudaydah,subnational,2024-07-15,SURVEY,total,3401069,
YEM,Yemen,Al Hudaydah,subnational,2024-07-15,SURVEY,fcs,1882484,0.5534977385051583
YEM,Yemen,Al Hudaydah,subnational,2024-07-15,SURVEY,rcsi,1742524,0.5123459712225774
YEM,Yemen,Al Jawf,subnational,2024-07-15,SURVEY,total,686013,
YEM,Yemen,Al Jawf,subnational,2024-07-15,SURVEY,fcs,472364,0.6885635223187788
YEM,Yemen,Al Jawf,subnational,2024-07-15,SURVEY,rcsi,375554,0.547444436184154
YEM,Yemen,Al Maharah,subnational,2024-07-15,SURVEY,total,198057,
YEM,Yemen,Al Maharah,subnational,2024-07-15,SURVEY,fcs,82291,0.4154914999217397
YEM,Yemen,Al Maharah,subnational,2024-07-15,SURVEY,rcsi,80896,0.4084480730294814
YEM,Yemen,Al Mahwit,subnational,2024-07-15,SURVEY,total,839054,
YEM,Yemen,Al Mahwit,subnational,2024-07-15,SURVEY,fcs,402191,0.47933863613069005
YEM,Yemen,Al Mahwit,subnational,2024-07-15,SURVEY,rcsi,433395,0.5165281376407239
YEM,Yemen,Amanat Al Asimah,subnational,2024-07-15,SURVEY,total,3780347,
YEM,Yemen,Amanat Al Asimah,subnational,2024-07-15,SURVEY,fcs,1704860,0.450979764556005
YEM,Yemen,Amanat Al Asimah,subnational,2024-07-15,SURVEY,rcsi,2056954,0.5441177754317262
YEM,Yemen,Amran,subnational,2024-07-15,SURVEY,total,1269951,
YEM,Yemen,Amran,subnational,2024-07-15,SURVEY,fcs,912991,0.718918288973354
YEM,Yemen,Amran,subnational,2024-07-15,SURVEY,rcsi,670442,0.5279274554687543
YEM,Yemen,Dhamar,subnational,2024-07-15,SURVEY,total,2401814,
YEM,Yemen,Dhamar,subnational,2024-07-15,SURVEY,fcs,1518388,0.6321838410468088
YEM,Yemen,Dhamar,subnational,2024-07-15,SURVEY,rcsi,1288330,0.5363987386200597
YEM,Yemen,Hadramaut,subnational,2024-07-15,SURVEY,total,1741215,
YEM,Yemen,Hadramaut,subnational,2024-07-15,SURVEY,fcs,1104663,0.6344207923777362
YEM,Yemen,Hadramaut,subnational,2024-07-15,SURVEY,rcsi,703146,0.40382491536082565
YEM,Yemen,Hajjah,subnational,2024-07-15,SURVEY,total,2465838,
YEM,Yemen,Hajjah,subnational,2024-07-15,SURVEY,fcs,1783380,0.7232348597109786
YEM,Yemen,Hajjah,subnational,2024-07-15,SURVEY,rcsi,1515484,0.6145918750542412
YEM,Yemen,Ibb,subnational,2024-07-15,SURVEY,total,3354584,
YEM,Yemen,Ibb,subnational,2024-07-15,SURVEY,fcs,2274210,0.6779409905967476
YEM,Yemen,Ibb,subnational,2024-07-15,SURVEY,rcsi,1613159,0.48088198119349523
YEM,Yemen,Lahj,subnational,2024-07-15,SURVEY,total,1132962,
YEM,Yemen,Lahj,subnational,2024-07-15,SURVEY,fcs,814429,0.7188493524054647
YEM,Yemen,Lahj,subnational,2024-07-15,SURVEY,rcsi,517615,0.4568688093687167
YEM,Yemen,Marib,subnational,2024-07-15,SURVEY,total,1752670,
YEM,Yemen,Marib,subnational,2024-07-15,SURVEY,fcs,1131224,0.6454289740795472
YEM,Yemen,Marib,subnational,2024-07-15,SURVEY,rcsi,786517,0.44875361591172325
YEM,Yemen,Raymah,subnational,2024-07-15,SURVEY,total,618293,
YEM,Yemen,Raymah,subnational,2024-07-15,SURVEY,fcs,451829,0.7307684220911445
YEM,Yemen,Raymah,subnational,2024-07-15,SURVEY,rcsi,285366,0.46153846153846156
YEM,Yemen,Sa'ada,subnational,2024-07-15,SURVEY,total,1152498,
YEM,Yemen,Sa'ada,subnational,2024-07-15,SURVEY,fcs,744149,0.6456835499931454
YEM,Yemen,Sa'ada,subnational,2024-07-15,SURVEY,rcsi,679890,0.5899272710234638
YEM,Yemen,Sana'a,subnational,2024-07-15,SURVEY,total,1583775,
YEM,Yemen,Sana'a,subnational,2024-07-15,SURVEY,fcs,785701,0.4960938264589351
YEM,Yemen,Sana'a,subnational,2024-07-15,SURVEY,rcsi,791887,0.4999996842985904
YEM,Yemen,Shabwah,subnational,2024-07-15,SURVEY,total,722603,
YEM,Yemen,Shabwah,subnational,2024-07-15,SURVEY,fcs,529626,0.7329418781820723
YEM,Yemen,Shabwah,subnational,2024-07-15,SURVEY,rcsi,349328,0.48343004388301736
YEM,Yemen,Socotra,subnational,2024-07-15,SURVEY,total,75474,
YEM,Yemen,Socotra,subnational,2024-07-15,SURVEY,fcs,47882,0.6344171502769166
YEM,Yemen,Socotra,subnational,2024-07-15,SURVEY,rcsi,30478,0.40382118345390466
YEM,Yemen,Taizz,subnational,2024-07-15,SURVEY,total,3475930,
YEM,Yemen,Taizz,subnational,2024-07-15,SURVEY,fcs,2046359,0.5887227303196555
YEM,Yemen,Taizz,subnational,2024-07-15,SURVEY,rcsi,1792728,0.5157549202659432
YEM,Yemen,Abyan,subnational,2024-07-14,SURVEY,total,628930,
YEM,Yemen,Abyan,subnational,2024-07-14,SURVEY,fcs,478779,0.7612595996374796
YEM,Yemen,Abyan,subnational,2024-07-14,SURVEY,rcsi,303132,0.4819805065746586
YEM,Yemen,Aden,subnational,2024-07-14,SURVEY,total,1247011,
YEM,Yemen,Aden,subnational,2024-07-14,SURVEY,fcs,614846,0.4930557950170448
YEM,Yemen,Aden,subnational,2024-07-14,SURVEY,rcsi,580206,0.4652773712501333
YEM,Yemen,Al Bayda,subnational,2024-07-14,SURVEY,total,830253,
YEM,Yemen,Al Bayda,subnational,2024-07-14,SURVEY,fcs,646639,0.7788457253391435
YEM,Yemen,Al Bayda,subnational,2024-07-14,SURVEY,rcsi,410336,0.4942300720382823
YEM,Yemen,Al Dhale'e,subnational,2024-07-14,SURVEY,total,805687,
YEM,Yemen,Al Dhale'e,subnational,2024-07-14,SURVEY,fcs,586515,0.727968801780344
YEM,Yemen,Al Dhale'e,subnational,2024-07-14,SURVEY,rcsi,361170,0.44827581926976606
YEM,Yemen,Al Hudaydah,subnational,2024-07-14,SURVEY,total,3401069,
YEM,Yemen,Al Hudaydah,subnational,2024-07-14,SURVEY,fcs,1867384,0.5490579579538081
YEM,Yemen,Al Hudaydah,subnational,2024-07-14,SURVEY,rcsi,1735926,0.5104059929392788
YEM,Yemen,Al Jawf,subnational,2024-07-14,SURVEY,total,686013,
YEM,Yemen,Al Jawf,subnational,2024-07-14,SURVEY,fcs,464718,0.6774186495008112
YEM,Yemen,Al Jawf,subnational,2024-07-14,SURVEY,rcsi,376200,0.5483861093011357
YEM,Yemen,Al Maharah,subnational,2024-07-14,SURVEY,total,198057,
YEM,Yemen,Al Maharah,subnational,2024-07-14,SURVEY,fcs,82523,0.4166628798780149
YEM,Yemen,Al Maharah,subnational,2024-07-14,SURVEY,rcsi,79773,0.4027779881549251
YEM,Yemen,Al Mahwit,subnational,2024-07-14,SURVEY,total,839054,
YEM,Yemen,Al Mahwit,subnational,2024-07-14,SURVEY,fcs,407637,0.4858292791643923
YEM,Yemen,Al Mahwit,subnational,2024-07-14,SURVEY,rcsi,434813,0.5182181361390328
YEM,Yemen,Amanat Al Asimah,subnational,2024-07-14,SURVEY,total,3780347,
YEM,Yemen,Amanat Al Asimah,subnational,2024-07-14,SURVEY,fcs,1636852,0.43298988161668756
YEM,Yemen,Amanat Al Asimah,subnational,2024-07-14,SURVEY,rcsi,2065551,0.54639190529335
YEM,Yemen,Amran,subnational,2024-07-14,SURVEY,total,1269951,
YEM,Yemen,Amran,subnational,2024-07-14,SURVEY,fcs,909559,0.7162158225002382
YEM,Yemen,Amran,subnational,2024-07-14,SURVEY,rcsi,674201,0.530887412191494
YEM,Yemen,Dhamar,subnational,2024-07-14,SURVEY,total,2401814,
YEM,Yemen,Dhamar,subnational,2024-07-14,SURVEY,fcs,1511898,0.6294817167357672
YEM,Yemen,Dhamar,subnational,2024-07-14,SURVEY,rcsi,1272673,0.5298799157636687
YEM,Yemen,Hadramaut,subnational,2024-07-14,SURVEY,total,1741215,
YEM,Yemen,Hadramaut,subnational,2024-07-14,SURVEY,fcs,1101062,0.632352696249458
YEM,Yemen,Hadramaut,subnational,2024-07-14,SURVEY,rcsi,705152,0.40497698446199926
YEM,Yemen,Hajjah,subnational,2024-07-14,SURVEY,total,2465838,
YEM,Yemen,Hajjah,subnational,2024-07-14,SURVEY,fcs,1775018,0.7198437204714989
YEM,Yemen,Hajjah,subnational,2024-07-14,SURVEY,rcsi,1502528,0.6093376774954397
YEM,Yemen,Ibb,subnational,2024-07-14,SURVEY,total,3354584,
YEM,Yemen,Ibb,subnational,2024-07-14,SURVEY,fcs,2269899,0.6766558834120714
YEM,Yemen,Ibb,subnational,2024-07-14,SURVEY,rcsi,1624380,0.48422695630814433
YEM,Yemen,Lahj,subnational,2024-07-14,SURVEY,total,1132962,
YEM,Yemen,Lahj,subnational,2024-07-14,SURVEY,fcs,816318,0.7205166634008907
YEM,Yemen,Lahj,subnational,2024-07-14,SURVEY,rcsi,521638,0.4604196786829567
YEM,Yemen,Marib,subnational,2024-07-14,SURVEY,total,1752670,
YEM,Yemen,Marib,subnational,2024-07-14,SURVEY,fcs,1133232,0.6465746546697325
YEM,Yemen,Marib,subnational,2024-07-14,SURVEY,rcsi,773095,0.4410955855922678
YEM,Yemen,Raymah,subnational,2024-07-14,SURVEY,total,618293,
YEM,Yemen,Raymah,subnational,2024-07-14,SURVEY,fcs,453853,0.7340419509844038
YEM,Yemen,Raymah,subnational,2024-07-14,SURVEY,rcsi,322301,0.5212755117719269
YEM,Yemen,Sa'ada,subnational,2024-07-14,SURVEY,total,1152498,
YEM,Yemen,Sa'ada,subnational,2024-07-14,SURVEY,fcs,755157,0.655234976546597
YEM,Yemen,Sa'ada,subnational,2024-07-14,SURVEY,rcsi,682345,0.5920574265638638
YEM,Yemen,Sana'a,subnational,2024-07-14,SURVEY,total,1583775,
YEM,Yemen,Sana'a,subnational,2024-07-14,SURVEY,fcs,823064,0.5196849299932125
YEM,Yemen,Sana'a,subnational,2024-07-14,SURVEY,rcsi,791887,0.4999996842985904
YEM,Yemen,Shabwah,subnational,2024-07-14,SURVEY,total,722603,
YEM,Yemen,Shabwah,subnational,2024-07-14,SURVEY,fcs,529813,0.7332006648187179
YEM,Yemen,Shabwah,subnational,2024-07-14,SURVEY,rcsi,347020,0.4802360355547929
YEM,Yemen,Socotra,subnational,2024-07-14,SURVEY,total,75474,
YEM,Yemen,Socotra,subnational,2024-07-14,SURVEY,fcs,47726,0.6323502133184938
YEM,Yemen,Socotra,subnational,2024-07-14,SURVEY,rcsi,30565,0.404973898296102
YEM,Yemen,Taizz,subnational,2024-07-14,SURVEY,total,3475930,
YEM,Yemen,Taizz,subnational,2024-07-14,SURVEY,fcs,2042970,0.5877477394539016
YEM,Yemen,Taizz,subnational,2024-07-14,SURVEY,rcsi,1772494,0.5099337443504328
YEM,Yemen,Abyan,subnational,2024-07-13,SURVEY,total,628930,
YEM,Yemen,Abyan,subnational,2024-07-13,SURVEY,fcs,473812,0.7533620593706774
YEM,Yemen,Abyan,subnational,2024-07-13,SURVEY,rcsi,304593,0.4843034995945495
YEM,Yemen,Aden,subnational,2024-07-13,SURVEY,total,1247011,
YEM,Yemen,Aden,subnational,2024-07-13,SURVEY,fcs,619205,0.4965513535967205
YEM,Yemen,Aden,subnational,2024-07-13,SURVEY,rcsi,559005,0.4482759173736238
YEM,Yemen,Al Bayda,subnational,2024-07-13,SURVEY,total,830253,
YEM,Yemen,Al Bayda,subnational,2024-07-13,SURVEY,fcs,648530,0.7811233443299814
YEM,Yemen,Al Bayda,subnational,2024-07-13,SURVEY,rcsi,405123,0.4879512630487333
YEM,Yemen,Al Dhale'e,subnational,2024-07-13,SURVEY,total,805687,
YEM,Yemen,Al Dhale'e,subnational,2024-07-13,SURVEY,fcs,586818,0.7283456066916641
YEM,Yemen,Al Dhale'e,subnational,2024-07-13,SURVEY,rcsi,361607,0.44881821352460693
YEM,Yemen,Al Hudaydah,subnational,2024-07-13,SURVEY,total,3401069,
YEM,Yemen,Al Hudaydah,subnational,2024-07-13,SURVEY,fcs,1866360,0.5487568761468821
YEM,Yemen,Al Hudaydah,subnational,2024-07-13,SURVEY,rcsi,1772065,0.5210317697171095
YEM,Yemen,Al Jawf,subnational,2024-07-13,SURVEY,total,686013,
YEM,Yemen,Al Jawf,subnational,2024-07-13,SURVEY,fcs,465325,0.6783034723831765
YEM,Yemen,Al Jawf,subnational,2024-07-13,SURVEY,rcsi,374655,0.5461339653913264
YEM,Yemen,Al Maharah,subnational,2024-07-13,SURVEY,total,198057,
YEM,Yemen,Al Maharah,subnational,2024-07-13,SURVEY,fcs,83686,0.422534926813998
YEM,Yemen,Al Maharah,subnational,2024-07-13,SURVEY,rcsi,79501,0.4014046461372231
YEM,Yemen,Al Mahwit,subnational,2024-07-13,SURVEY,total,839054,
YEM,Yemen,Al Mahwit,subnational,2024-07-13,SURVEY,fcs,408188,0.4864859711055546
YEM,Yemen,Al Mahwit,subnational,2024-07-13,SURVEY,rcsi,430865,0.5135128370760405
YEM,Yemen,Amanat Al Asimah,subnational,2024-07-13,SURVEY,total,3780347,
YEM,Yemen,Amanat Al Asimah,subnational,2024-07-13,SURVEY,fcs,1677907,0.4438499957808106
YEM,Yemen,Amanat Al Asimah,subnational,2024-07-13,SURVEY,rcsi,2102439,0.556149739693208
YEM,Yemen,Amran,subnational,2024-07-13,SURVEY,total,1269951,
YEM,Yemen,Amran,subnational,2024-07-13,SURVEY,fcs,900319,0.7089399512264647
YEM,Yemen,Amran,subnational,2024-07-13,SURVEY,rcsi,678539,0.5343032920167786
YEM,Yemen,Dhamar,subnational,2024-07-13,SURVEY,total,2401814,
YEM,Yemen,Dhamar,subnational,2024-07-13,SURVEY,fcs,1499983,0.6245208829659582
YEM,Yemen,Dhamar,subnational,2024-07-13,SURVEY,rcsi,1306733,0.5440608639969623
YEM,Yemen,Hadramaut,subnational,2024-07-13,SURVEY,total,1741215,
YEM,Yemen,Hadramaut,subnational,2024-07-13,SURVEY,fcs,1103752,0.6338975944957975
YEM,Yemen,Hadramaut,subnational,2024-07-13,SURVEY,rcsi,708291,0.4067797486238058
YEM,Yemen,Hajjah,subnational,2024-07-13,SURVEY,total,2465838,
YEM,Yemen,Hajjah,subnational,2024-07-13,SURVEY,fcs,1770345,0.7179486243621844
YEM,Yemen,Hajjah,subnational,2024-07-13,SURVEY,rcsi,1489777,0.6041666159739609
YEM,Yemen,Ibb,subnational,2024-07-13,SURVEY,total,3354584,
YEM,Yemen,Ibb,subnational,2024-07-13,SURVEY,fcs,2277671,0.6789727131590683
YEM,Yemen,Ibb,subnational,2024-07-13,SURVEY,rcsi,1615369,0.4815407812116197
YEM,Yemen,Lahj,subnational,2024-07-13,SURVEY,total,1132962,
YEM,Yemen,Lahj,subnational,2024-07-13,SURVEY,fcs,819785,0.7235767836873612
YEM,Yemen,Lahj,subnational,2024-07-13,SURVEY,rcsi,515820,0.4552844667341005
YEM,Yemen,Marib,subnational,2024-07-13,SURVEY,total,1752670,
YEM,Yemen,Marib,subnational,2024-07-13,SURVEY,fcs,1129820,0.6446279105593181
YEM,Yemen,Marib,subnational,2024-07-13,SURVEY,rcsi,767699,0.43801685428517634
YEM,Yemen,Raymah,subnational,2024-07-13,SURVEY,total,618293,
YEM,Yemen,Raymah,subnational,2024-07-13,SURVEY,fcs,455860,0.7372879848227297
YEM,Yemen,Raymah,subnational,2024-07-13,SURVEY,rcsi,324865,0.5254224129983681
YEM,Yemen,Sa'ada,subnational,2024-07-13,SURVEY,total,1152498,
YEM,Yemen,Sa'ada,subnational,2024-07-13,SURVEY,fcs,753027,0.6533861637710027
YEM,Yemen,Sa'ada,subnational,2024-07-13,SURVEY,rcsi,686447,0.5956166518293308
YEM,Yemen,Sana'a,subnational,2024-07-13,SURVEY,total,1583775,
YEM,Yemen,Sana'a,subnational,2024-07-13,SURVEY,fcs,825520,0.521235655317201
YEM,Yemen,Sana'a,subnational,2024-07-13,SURVEY,rcsi,801060,0.5057915423592366
YEM,Yemen,Shabwah,subnational,2024-07-13,SURVEY,total,722603,
YEM,Yemen,Shabwah,subnational,2024-07-13,SURVEY,fcs,530862,0.7346523609782966
YEM,Yemen,Shabwah,subnational,2024-07-13,SURVEY,rcsi,349138,0.4831671055890994
YEM,Yemen,Socotra,subnational,2024-07-13,SURVEY,total,75474,
YEM,Yemen,Socotra,subnational,2024-07-13,SURVEY,fcs,47842,0.6338871664414235
YEM,Yemen,Socotra,subnational,2024-07-13,SURVEY,rcsi,30701,0.40677584333677824
YEM,Yemen,Taizz,subnational,2024-07-13,SURVEY,total,3475930,
YEM,Yemen,Taizz,subnational,2024-07-13,SURVEY,fcs,2037002,0.5860307888823998
YEM,Yemen,Taizz,subnational,2024-07-13,SURVEY,rcsi,1752768,0.504258716372309
