countrycode,countryname,adminone,adminlevel,population,date,datatype,fcs people,fcs prevalence,rcsi people,rcsi prevalence,health access people,health access prevalence,market access people,market access prevalence
#country+code,#country+name,#adm1+name,#meta+adminlevel,#population+total,#date,#data+type,#population+fcs,#indicator+fcs+prevalence,#population+rcsi,#indicator+rcsi+prevalence,#population+health_access,#indicator+health_access+prevalence,#population+market_access,#indicator+market_access+prevalence
YEM,Yemen,Amanat Al Asimah,subnational,3780347,2024-06-03,SURVEY,1519045,0.4018268693323655,2330349,0.6164378561015695,,,,
YEM,Yemen,Amran,subnational,1269951,2024-06-03,SURVEY,799069,0.6292124656778096,693835,0.5463478512163068,,,,
YEM,Yemen,Dhamar,subnational,2401814,2024-06-03,SURVEY,1340694,0.5582005933848333,1251738,0.5211635871886833,,,,
YEM,Yemen,Hadramaut,subnational,1741215,2024-06-03,SURVEY,996948,0.572558816688347,739671,0.42480164712571394,,,,
YEM,Yemen,Hajjah,subnational,2465838,2024-06-03,SURVEY,1643892,0.6666666666666666,1480834,0.6005398570384591,,,,
YEM,Yemen,Ibb,subnational,3354584,2024-06-03,SURVEY,2154219,0.6421723689796273,1602270,0.47763597513134265,,,,
YEM,Yemen,Lahj,subnational,1132962,2024-06-03,SURVEY,789199,0.6965802913072107,484171,0.4273497257630883,,,,
YEM,Yemen,Marib,subnational,1752670,2024-06-03,SURVEY,1182309,0.6745759327197932,879305,0.5016945574466386,,,,
YEM,Yemen,Raymah,subnational,618293,2024-06-03,SURVEY,429886,0.6952787755966832,344970,0.5579393588476661,,,,
YEM,Yemen,Sa'ada,subnational,1152498,2024-06-03,SURVEY,722461,0.6268652960786049,665122,0.5771133659234116,,,,
YEM,Yemen,Sana'a,subnational,1583775,2024-06-03,SURVEY,720487,0.4549175230067402,850305,0.5368849741914098,,,,
YEM,Yemen,Shabwah,subnational,722603,2024-06-03,SURVEY,516862,0.7152779603738152,341229,0.47222195313332493,,,,
YEM,Yemen,Socotra,subnational,75474,2024-06-03,SURVEY,43213,0.5725547870789941,32061,0.4247952937435408,,,,
YEM,Yemen,Taizz,subnational,3475930,2024-06-03,SURVEY,2257814,0.6495568092568033,1827171,0.5256639230364247,,,,
YEM,Yemen,Abyan,subnational,628930,2024-06-02,SURVEY,417502,0.6638290429777559,267629,0.42553066318986216,,,,
YEM,Yemen,Aden,subnational,1247011,2024-06-02,SURVEY,593814,0.4761898652056798,544330,0.43650777739731245,,,,
YEM,Yemen,Al Bayda,subnational,830253,2024-06-02,SURVEY,647639,0.7800501774760225,428928,0.5166232461671322,,,,
YEM,Yemen,Al Dhale'e,subnational,805687,2024-06-02,SURVEY,598388,0.7427052937431038,363306,0.45092697288152844,,,,
YEM,Yemen,Al Hudaydah,subnational,3401069,2024-06-02,SURVEY,1810569,0.5323529160978504,1785561,0.5249999338443295,,,,
YEM,Yemen,Al Jawf,subnational,686013,2024-06-02,SURVEY,513431,0.7484275079335231,431454,0.6289297724678686,,,,
YEM,Yemen,Al Maharah,subnational,198057,2024-06-02,SURVEY,86558,0.43703580282443943,88025,0.4444427614272659,,,,
YEM,Yemen,Al Mahwit,subnational,839054,2024-06-02,SURVEY,358527,0.42729907729419087,418281,0.49851499426735346,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3780347,2024-06-02,SURVEY,1512138,0.3999997883792149,2336942,0.6181818758965777,,,,
YEM,Yemen,Amran,subnational,1269951,2024-06-02,SURVEY,802705,0.6320755682699569,688032,0.5417783835754293,,,,
YEM,Yemen,Dhamar,subnational,2401814,2024-06-02,SURVEY,1350273,0.5621888289434569,1248705,0.5199007916516433,,,,
YEM,Yemen,Hadramaut,subnational,1741215,2024-06-02,SURVEY,1001794,0.5753419307782209,758501,0.4356159348500903,,,,
YEM,Yemen,Hajjah,subnational,2465838,2024-06-02,SURVEY,1646094,0.6675596693700073,1480824,0.6005358016220044,,,,
YEM,Yemen,Ibb,subnational,3354584,2024-06-02,SURVEY,2164246,0.6451607710523868,1590720,0.47419292526286416,,,,
YEM,Yemen,Lahj,subnational,1132962,2024-06-02,SURVEY,778911,0.6874996690091989,439768,0.38815776698600657,,,,
YEM,Yemen,Marib,subnational,1752670,2024-06-02,SURVEY,1199856,0.6845875150484689,892040,0.5089606143769221,,,,
YEM,Yemen,Raymah,subnational,618293,2024-06-02,SURVEY,426855,0.6903765690376569,341483,0.552299637873953,,,,
YEM,Yemen,Sa'ada,subnational,1152498,2024-06-02,SURVEY,727003,0.6308063007484612,659375,0.572126806293807,,,,
YEM,Yemen,Sana'a,subnational,1583775,2024-06-02,SURVEY,724011,0.4571425865416489,853298,0.538774762829316,,,,
YEM,Yemen,Shabwah,subnational,722603,2024-06-02,SURVEY,510609,0.7066245227323994,323689,0.4479485969474248,,,,
YEM,Yemen,Socotra,subnational,75474,2024-06-02,SURVEY,43423,0.5753372022153325,32877,0.4356069639875984,,,,
YEM,Yemen,Taizz,subnational,3475930,2024-06-02,SURVEY,2235426,0.6431159430713507,1813528,0.5217389303006678,,,,
YEM,Yemen,Abyan,subnational,628930,2024-06-01,SURVEY,413068,0.6567789738126659,277155,0.4406770228801297,,,,
YEM,Yemen,Aden,subnational,1247011,2024-06-01,SURVEY,569501,0.4566928439284016,510587,0.40944867366847604,,,,
YEM,Yemen,Al Bayda,subnational,830253,2024-06-01,SURVEY,637700,0.7680791276875842,434796,0.5236909713063368,,,,
YEM,Yemen,Al Dhale'e,subnational,805687,2024-06-01,SURVEY,601068,0.746031647525652,364477,0.4523803908962165,,,,
YEM,Yemen,Al Hudaydah,subnational,3401069,2024-06-01,SURVEY,1800852,0.5294958732092763,1756811,0.5165467092846396,,,,
YEM,Yemen,Al Jawf,subnational,686013,2024-06-01,SURVEY,512907,0.7476636740120085,423147,0.6168206724945445,,,,
YEM,Yemen,Al Maharah,subnational,198057,2024-06-01,SURVEY,86370,0.4360865811357337,87859,0.4436046188723448,,,,
YEM,Yemen,Al Mahwit,subnational,839054,2024-06-01,SURVEY,357466,0.42603455796647177,419527,0.5,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3780347,2024-06-01,SURVEY,1498514,0.3963958864093693,2332916,0.6171168942956824,,,,
YEM,Yemen,Amran,subnational,1269951,2024-06-01,SURVEY,801487,0.6311164761475049,688355,0.5420327240972289,,,,
YEM,Yemen,Dhamar,subnational,2401814,2024-06-01,SURVEY,1355151,0.5642197938724647,1289046,0.5366968466334195,,,,
YEM,Yemen,Hadramaut,subnational,1741215,2024-06-01,SURVEY,987961,0.5673974781976953,764168,0.4388705587764865,,,,
YEM,Yemen,Hajjah,subnational,2465838,2024-06-01,SURVEY,1646087,0.6675568305784889,1474894,0.5981309396643251,,,,
YEM,Yemen,Ibb,subnational,3354584,2024-06-01,SURVEY,2153022,0.6418149016390706,1593018,0.4748779580418913,,,,
YEM,Yemen,Lahj,subnational,1132962,2024-06-01,SURVEY,773730,0.6829267001011508,459402,0.40548756268965774,,,,
YEM,Yemen,Marib,subnational,1752670,2024-06-01,SURVEY,1222341,0.6974165130914548,892503,0.5092247827600176,,,,
YEM,Yemen,Raymah,subnational,618293,2024-06-01,SURVEY,426855,0.6903765690376569,341483,0.552299637873953,,,,
YEM,Yemen,Sa'ada,subnational,1152498,2024-06-01,SURVEY,737930,0.6402874451842867,657780,0.5707428559528953,,,,
YEM,Yemen,Sana'a,subnational,1583775,2024-06-01,SURVEY,729969,0.46090448453852345,853805,0.5390948840586574,,,,
YEM,Yemen,Shabwah,subnational,722603,2024-06-01,SURVEY,500612,0.6927898168150423,326190,0.45140969522683966,,,,
YEM,Yemen,Socotra,subnational,75474,2024-06-01,SURVEY,42823,0.5673874446829372,33123,0.43886636457588046,,,,
YEM,Yemen,Taizz,subnational,3475930,2024-06-01,SURVEY,2224852,0.6400738795085056,1863717,0.5361779437445519,,,,
YEM,Yemen,Abyan,subnational,628930,2024-05-31,SURVEY,393875,0.6262620641406834,289053,0.45959486747332773,,,,
YEM,Yemen,Aden,subnational,1247011,2024-05-31,SURVEY,588378,0.4718306414297869,500561,0.4014086483599583,,,,
YEM,Yemen,Al Bayda,subnational,830253,2024-05-31,SURVEY,639602,0.7703699956519277,436651,0.5259252300202468,,,,
YEM,Yemen,Al Dhale'e,subnational,805687,2024-05-31,SURVEY,601635,0.7467353947624822,363926,0.45169650248793886,,,,
YEM,Yemen,Al Hudaydah,subnational,3401069,2024-05-31,SURVEY,1790747,0.5265247485422966,1754662,0.5159148491253779,,,,
YEM,Yemen,Al Jawf,subnational,686013,2024-05-31,SURVEY,511314,0.7453415605826712,419703,0.6118003594684066,,,,
YEM,Yemen,Al Maharah,subnational,198057,2024-05-31,SURVEY,93086,0.4699960112492868,89125,0.4499967181165018,,,,
YEM,Yemen,Al Mahwit,subnational,839054,2024-05-31,SURVEY,358887,0.4277281319199956,420764,0.5014742793670014,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3780347,2024-05-31,SURVEY,1508747,0.3991027807764737,2339407,0.6188339324405934,,,,
YEM,Yemen,Amran,subnational,1269951,2024-05-31,SURVEY,799825,0.6298077642365729,691451,0.5444706134331168,,,,
YEM,Yemen,Dhamar,subnational,2401814,2024-05-31,SURVEY,1350417,0.562248783627708,1302189,0.5421689606272593,,,,
YEM,Yemen,Hadramaut,subnational,1741215,2024-05-31,SURVEY,1002518,0.5757577323880164,797323,0.45791186039633247,,,,
YEM,Yemen,Hajjah,subnational,2465838,2024-05-31,SURVEY,1667407,0.676202978460061,1487839,0.6033806762650263,,,,
YEM,Yemen,Ibb,subnational,3354584,2024-05-31,SURVEY,2153354,0.6419138706915671,1577650,0.47029676406970283,,,,
YEM,Yemen,Lahj,subnational,1132962,2024-05-31,SURVEY,774841,0.6839073155145539,455789,0.40229857665129104,,,,
YEM,Yemen,Marib,subnational,1752670,2024-05-31,SURVEY,1219807,0.695970718960215,885964,0.5054939035870986,,,,
YEM,Yemen,Raymah,subnational,618293,2024-05-31,SURVEY,423312,0.6846462761182807,341215,0.5518661864197072,,,,
YEM,Yemen,Sa'ada,subnational,1152498,2024-05-31,SURVEY,744940,0.6463698852405818,663967,0.5761111949868893,,,,
YEM,Yemen,Sana'a,subnational,1583775,2024-05-31,SURVEY,740383,0.46747991349781376,849829,0.5365844264494641,,,,
YEM,Yemen,Shabwah,subnational,722603,2024-05-31,SURVEY,510696,0.7067449207932986,322098,0.44574683470730125,,,,
YEM,Yemen,Socotra,subnational,75474,2024-05-31,SURVEY,43454,0.5757479396878395,34560,0.45790603386596707,,,,
YEM,Yemen,Taizz,subnational,3475930,2024-05-31,SURVEY,2180975,0.6274507829559284,1887906,0.5431369446450303,,,,
YEM,Yemen,Abyan,subnational,628930,2024-05-30,SURVEY,395765,0.6292671680473184,282251,0.44877967341357544,,,,
YEM,Yemen,Abyan,subnational,628930,2024-05-30,SURVEY,395765,0.6292671680473184,282251,0.44877967341357544,,,,
YEM,Yemen,Aden,subnational,1247011,2024-05-30,SURVEY,597526,0.47916658313358906,493608,0.3958329156679452,,,,
YEM,Yemen,Aden,subnational,1247011,2024-05-30,SURVEY,597526,0.47916658313358906,493608,0.3958329156679452,,,,
YEM,Yemen,Al Bayda,subnational,830253,2024-05-30,SURVEY,639902,0.7707313312929914,439426,0.5292675847000854,,,,
YEM,Yemen,Al Bayda,subnational,830253,2024-05-30,SURVEY,639902,0.7707313312929914,439426,0.5292675847000854,,,,
YEM,Yemen,Al Dhale'e,subnational,805687,2024-05-30,SURVEY,599811,0.7444714883074941,368200,0.4570012920650327,,,,
YEM,Yemen,Al Dhale'e,subnational,805687,2024-05-30,SURVEY,599811,0.7444714883074941,368200,0.4570012920650327,,,,
YEM,Yemen,Al Hudaydah,subnational,3401069,2024-05-30,SURVEY,1776742,0.5224069255872198,1746258,0.5134438613271298,,,,
YEM,Yemen,Al Hudaydah,subnational,3401069,2024-05-30,SURVEY,1776742,0.5224069255872198,1746258,0.5134438613271298,,,,
YEM,Yemen,Al Jawf,subnational,686013,2024-05-30,SURVEY,513985,0.7492343235704192,419579,0.6116196048762924,,,,
YEM,Yemen,Al Jawf,subnational,686013,2024-05-30,SURVEY,513985,0.7492343235704192,419579,0.6116196048762924,,,,
YEM,Yemen,Al Maharah,subnational,198057,2024-05-30,SURVEY,93086,0.4699960112492868,89125,0.4499967181165018,,,,
YEM,Yemen,Al Maharah,subnational,198057,2024-05-30,SURVEY,93086,0.4699960112492868,89125,0.4499967181165018,,,,
YEM,Yemen,Al Mahwit,subnational,839054,2024-05-30,SURVEY,358887,0.4277281319199956,420764,0.5014742793670014,,,,
YEM,Yemen,Al Mahwit,subnational,839054,2024-05-30,SURVEY,358887,0.4277281319199956,420764,0.5014742793670014,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3780347,2024-05-30,SURVEY,1518890,0.40178586780525705,2345841,0.6205358926045678,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3780347,2024-05-30,SURVEY,1518890,0.40178586780525705,2345841,0.6205358926045678,,,,
YEM,Yemen,Amran,subnational,1269951,2024-05-30,SURVEY,810429,0.6381576926983797,682320,0.5372805722425511,,,,
YEM,Yemen,Amran,subnational,1269951,2024-05-30,SURVEY,810429,0.6381576926983797,682320,0.5372805722425511,,,,
YEM,Yemen,Dhamar,subnational,2401814,2024-05-30,SURVEY,1355341,0.5642989007475183,1318461,0.5489438399476396,,,,
YEM,Yemen,Dhamar,subnational,2401814,2024-05-30,SURVEY,1355341,0.5642989007475183,1318461,0.5489438399476396,,,,
YEM,Yemen,Hadramaut,subnational,1741215,2024-05-30,SURVEY,1007458,0.57859483176977,797814,0.45819384739966057,,,,
YEM,Yemen,Hadramaut,subnational,1741215,2024-05-30,SURVEY,1007458,0.57859483176977,797814,0.45819384739966057,,,,
YEM,Yemen,Hajjah,subnational,2465838,2024-05-30,SURVEY,1661163,0.6736707764257021,1496571,0.6069218659133325,,,,
YEM,Yemen,Hajjah,subnational,2465838,2024-05-30,SURVEY,1661163,0.6736707764257021,1496571,0.6069218659133325,,,,
YEM,Yemen,Ibb,subnational,3354584,2024-05-30,SURVEY,2151787,0.6414467486877657,1583494,0.4720388578732862,,,,
YEM,Yemen,Ibb,subnational,3354584,2024-05-30,SURVEY,2151787,0.6414467486877657,1583494,0.4720388578732862,,,,
YEM,Yemen,Lahj,subnational,1132962,2024-05-30,SURVEY,792777,0.6997383848708076,461467,0.40731021870106854,,,,
YEM,Yemen,Lahj,subnational,1132962,2024-05-30,SURVEY,792777,0.6997383848708076,461467,0.40731021870106854,,,,
YEM,Yemen,Marib,subnational,1752670,2024-05-30,SURVEY,1224984,0.6989244980515442,898322,0.5125448601276908,,,,
YEM,Yemen,Marib,subnational,1752670,2024-05-30,SURVEY,1224984,0.6989244980515442,898322,0.5125448601276908,,,,
YEM,Yemen,Raymah,subnational,618293,2024-05-30,SURVEY,423312,0.6846462761182807,341215,0.5518661864197072,,,,
YEM,Yemen,Raymah,subnational,618293,2024-05-30,SURVEY,423312,0.6846462761182807,341215,0.5518661864197072,,,,
YEM,Yemen,Sa'ada,subnational,1152498,2024-05-30,SURVEY,739624,0.6417572958911859,658570,0.5714283235198673,,,,
YEM,Yemen,Sa'ada,subnational,1152498,2024-05-30,SURVEY,739624,0.6417572958911859,658570,0.5714283235198673,,,,
YEM,Yemen,Sana'a,subnational,1583775,2024-05-30,SURVEY,728536,0.4599996842985904,855238,0.5399996842985904,,,,
YEM,Yemen,Sana'a,subnational,1583775,2024-05-30,SURVEY,728536,0.4599996842985904,855238,0.5399996842985904,,,,
YEM,Yemen,Shabwah,subnational,722603,2024-05-30,SURVEY,511315,0.7076015460771682,323269,0.44736736492929036,,,,
YEM,Yemen,Shabwah,subnational,722603,2024-05-30,SURVEY,511315,0.7076015460771682,323269,0.44736736492929036,,,,
YEM,Yemen,Socotra,subnational,75474,2024-05-30,SURVEY,43668,0.5785833532077271,34581,0.45818427537960094,,,,
YEM,Yemen,Socotra,subnational,75474,2024-05-30,SURVEY,43668,0.5785833532077271,34581,0.45818427537960094,,,,
YEM,Yemen,Taizz,subnational,3475930,2024-05-30,SURVEY,2180047,0.6271838040466868,1876327,0.5398057498281036,,,,
YEM,Yemen,Taizz,subnational,3475930,2024-05-30,SURVEY,2180047,0.6271838040466868,1876327,0.5398057498281036,,,,
YEM,Yemen,Abyan,subnational,628930,2024-05-29,SURVEY,396566,0.6305407597029876,291228,0.46305312196905857,,,,
YEM,Yemen,Aden,subnational,1247011,2024-05-29,SURVEY,602583,0.4832218801598382,510521,0.4093957471104906,,,,
YEM,Yemen,Al Bayda,subnational,830253,2024-05-29,SURVEY,636459,0.7665844025857177,436545,0.5257975580937377,,,,
YEM,Yemen,Al Dhale'e,subnational,805687,2024-05-29,SURVEY,601317,0.7463407005450007,369437,0.4585366277475,,,,
YEM,Yemen,Al Hudaydah,subnational,3401069,2024-05-29,SURVEY,1754519,0.515872803521481,1759019,0.5171959169308238,,,,
YEM,Yemen,Al Jawf,subnational,686013,2024-05-29,SURVEY,522474,0.7616094738729441,426899,0.622289956604321,,,,
YEM,Yemen,Al Maharah,subnational,198057,2024-05-29,SURVEY,93086,0.4699960112492868,89125,0.4499967181165018,,,,
YEM,Yemen,Al Mahwit,subnational,839054,2024-05-29,SURVEY,357794,0.42642547440331613,420787,0.5015016911903167,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3780347,2024-05-29,SURVEY,1515544,0.40090076387167634,2332916,0.6171168942956824,,,,
YEM,Yemen,Amran,subnational,1269951,2024-05-29,SURVEY,808025,0.6362647062760689,679789,0.5352875819618237,,,,
YEM,Yemen,Dhamar,subnational,2401814,2024-05-29,SURVEY,1364470,0.568099777917857,1325731,0.5519707187983749,,,,
YEM,Yemen,Hadramaut,subnational,1741215,2024-05-29,SURVEY,975923,0.5604839149674222,779334,0.44758056874079305,,,,
YEM,Yemen,Hajjah,subnational,2465838,2024-05-29,SURVEY,1653058,0.6703838613891099,1503335,0.6096649496033397,,,,
YEM,Yemen,Ibb,subnational,3354584,2024-05-29,SURVEY,2144639,0.6393159330635334,1594145,0.47521391624117926,,,,
YEM,Yemen,Lahj,subnational,1132962,2024-05-29,SURVEY,803612,0.7093018124173627,471628,0.41627874544777316,,,,
YEM,Yemen,Marib,subnational,1752670,2024-05-29,SURVEY,1219514,0.6958035454478025,906975,0.5174818990454564,,,,
YEM,Yemen,Raymah,subnational,618293,2024-05-29,SURVEY,424118,0.685949865193363,342360,0.5537180592372872,,,,
YEM,Yemen,Sa'ada,subnational,1152498,2024-05-29,SURVEY,729747,0.6331872159431079,656772,0.5698682340446578,,,,
YEM,Yemen,Sana'a,subnational,1583775,2024-05-29,SURVEY,732495,0.462499408059857,864476,0.5458325835424855,,,,
YEM,Yemen,Shabwah,subnational,722603,2024-05-29,SURVEY,514958,0.7126430418916058,323925,0.44827519398618604,,,,
YEM,Yemen,Socotra,subnational,75474,2024-05-29,SURVEY,42301,0.5604711556297532,33780,0.44757134907385326,,,,
YEM,Yemen,Taizz,subnational,3475930,2024-05-29,SURVEY,2185623,0.6287879790444572,1889379,0.5435607161248932,,,,
YEM,Yemen,Abyan,subnational,628930,2024-05-28,SURVEY,396897,0.6310670503871655,286987,0.45630992320290015,,,,
YEM,Yemen,Aden,subnational,1247011,2024-05-28,SURVEY,602859,0.4834432094023228,495501,0.3973509455810735,,,,
YEM,Yemen,Al Bayda,subnational,830253,2024-05-28,SURVEY,637877,0.7682923157158119,439426,0.5292675847000854,,,,
YEM,Yemen,Al Dhale'e,subnational,805687,2024-05-28,SURVEY,602328,0.7475955302741636,364108,0.4519223966627239,,,,
YEM,Yemen,Al Hudaydah,subnational,3401069,2024-05-28,SURVEY,1738116,0.5110499081318256,1724022,0.5069059169337641,,,,
YEM,Yemen,Al Jawf,subnational,686013,2024-05-28,SURVEY,521205,0.7597596547004212,426440,0.6216208730738338,,,,
YEM,Yemen,Al Maharah,subnational,198057,2024-05-28,SURVEY,86111,0.43477887678799537,86111,0.43477887678799537,,,,
YEM,Yemen,Al Mahwit,subnational,839054,2024-05-28,SURVEY,355961,0.4242408712669268,419527,0.5,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3780347,2024-05-28,SURVEY,1522402,0.402714883051741,2326368,0.6153847781698347,,,,
YEM,Yemen,Amran,subnational,1269951,2024-05-28,SURVEY,806724,0.635240257301266,679873,0.5353537262461308,,,,
YEM,Yemen,Dhamar,subnational,2401814,2024-05-28,SURVEY,1359967,0.5662249449790866,1344062,0.559602866833152,,,,
YEM,Yemen,Hadramaut,subnational,1741215,2024-05-28,SURVEY,961880,0.5524188569475912,772312,0.44354775257506973,,,,
YEM,Yemen,Hajjah,subnational,2465838,2024-05-28,SURVEY,1670807,0.6775818200546833,1527949,0.6196469516651134,,,,
YEM,Yemen,Ibb,subnational,3354584,2024-05-28,SURVEY,2111022,0.6292947202991489,1631797,0.4864379607128633,,,,
YEM,Yemen,Lahj,subnational,1132962,2024-05-28,SURVEY,804603,0.7101765107744126,476245,0.4203539041909614,,,,
YEM,Yemen,Marib,subnational,1752670,2024-05-28,SURVEY,1213862,0.6925787512766237,904204,0.5159008826533232,,,,
YEM,Yemen,Raymah,subnational,618293,2024-05-28,SURVEY,421337,0.6814519976774766,341556,0.5524177048745498,,,,
YEM,Yemen,Sa'ada,subnational,1152498,2024-05-28,SURVEY,732058,0.6351924254966169,657864,0.5708157411119151,,,,
YEM,Yemen,Sana'a,subnational,1583775,2024-05-28,SURVEY,718688,0.45378162933497496,865086,0.5462177392622058,,,,
YEM,Yemen,Shabwah,subnational,722603,2024-05-28,SURVEY,513152,0.7101437442136277,322553,0.4463765027269469,,,,
YEM,Yemen,Socotra,subnational,75474,2024-05-28,SURVEY,41693,0.5524154013302595,33476,0.4435434719241063,,,,
YEM,Yemen,Taizz,subnational,3475930,2024-05-28,SURVEY,2147088,0.6177017373767596,1891795,0.5442557819058497,,,,
YEM,Yemen,Abyan,subnational,628930,2024-05-27,SURVEY,399415,0.6350706755918782,295090,0.4691937099518229,,,,
YEM,Yemen,Aden,subnational,1247011,2024-05-27,SURVEY,615408,0.49350647267746633,485847,0.3896092335993828,,,,
YEM,Yemen,Al Bayda,subnational,830253,2024-05-27,SURVEY,635478,0.7654028350394397,452507,0.5450230231025964,,,,
YEM,Yemen,Al Dhale'e,subnational,805687,2024-05-27,SURVEY,603354,0.7488689776550943,364564,0.4524883732764709,,,,
YEM,Yemen,Al Hudaydah,subnational,3401069,2024-05-27,SURVEY,1746493,0.5135129572496177,1702952,0.5007108059260191,,,,
YEM,Yemen,Al Jawf,subnational,686013,2024-05-27,SURVEY,519090,0.7566766227462162,425450,0.6201777517335677,,,,
YEM,Yemen,Al Maharah,subnational,198057,2024-05-27,SURVEY,86111,0.43477887678799537,86111,0.43477887678799537,,,,
YEM,Yemen,Al Mahwit,subnational,839054,2024-05-27,SURVEY,357044,0.4255316105995562,420802,0.5015195684663919,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3780347,2024-05-27,SURVEY,1566628,0.41441380910270936,2366973,0.6261258556423525,,,,
YEM,Yemen,Amran,subnational,1269951,2024-05-27,SURVEY,815735,0.6423358066571072,682869,0.537712872386415,,,,
YEM,Yemen,Dhamar,subnational,2401814,2024-05-27,SURVEY,1380005,0.5745678058334243,1361153,0.5667187384202107,,,,
YEM,Yemen,Hadramaut,subnational,1741215,2024-05-27,SURVEY,966579,0.5551175472299515,760924,0.4370074918950273,,,,
YEM,Yemen,Hajjah,subnational,2465838,2024-05-27,SURVEY,1686820,0.6840757584237083,1514056,0.6140127615844999,,,,
YEM,Yemen,Ibb,subnational,3354584,2024-05-27,SURVEY,2095830,0.6247659918487658,1630089,0.4859288066717065,,,,
YEM,Yemen,Lahj,subnational,1132962,2024-05-27,SURVEY,804809,0.7103583350544855,479053,0.4228323633096256,,,,
YEM,Yemen,Marib,subnational,1752670,2024-05-27,SURVEY,1195571,0.6821426737491941,895113,0.5107139393040333,,,,
YEM,Yemen,Raymah,subnational,618293,2024-05-27,SURVEY,413919,0.6694544495894341,341483,0.552299637873953,,,,
YEM,Yemen,Sa'ada,subnational,1152498,2024-05-27,SURVEY,744170,0.6457017712829003,659605,0.5723263728006469,,,,
YEM,Yemen,Sana'a,subnational,1583775,2024-05-27,SURVEY,703899,0.4444438130416252,859570,0.5427349213114236,,,,
YEM,Yemen,Shabwah,subnational,722603,2024-05-27,SURVEY,515846,0.7138719324442329,319532,0.4421957838536513,,,,
YEM,Yemen,Socotra,subnational,75474,2024-05-27,SURVEY,41896,0.5551050692953865,32982,0.43699817155576753,,,,
YEM,Yemen,Taizz,subnational,3475930,2024-05-27,SURVEY,2153915,0.6196658160549838,1902411,0.5473099285658802,,,,
YEM,Yemen,Abyan,subnational,628930,2024-05-26,SURVEY,405761,0.6451608287090773,298524,0.4746537770499102,,,,
YEM,Yemen,Aden,subnational,1247011,2024-05-26,SURVEY,599828,0.48101259732271806,473548,0.3797464497105479,,,,
YEM,Yemen,Al Bayda,subnational,830253,2024-05-26,SURVEY,641908,0.7731474622795702,457407,0.5509248385733023,,,,
YEM,Yemen,Al Dhale'e,subnational,805687,2024-05-26,SURVEY,604701,0.7505408427838604,379249,0.4707150543573373,,,,
YEM,Yemen,Al Hudaydah,subnational,3401069,2024-05-26,SURVEY,1729195,0.5084269093041041,1719641,0.5056177925234684,,,,
YEM,Yemen,Al Jawf,subnational,686013,2024-05-26,SURVEY,521613,0.7603543956164096,430280,0.6272184346360783,,,,
YEM,Yemen,Al Maharah,subnational,198057,2024-05-26,SURVEY,88264,0.4456494847442908,88264,0.4456494847442908,,,,
YEM,Yemen,Al Mahwit,subnational,839054,2024-05-26,SURVEY,356988,0.4254648687688754,419527,0.5,,,,
YEM,Yemen,Amanat Al Asimah,subnational,3780347,2024-05-26,SURVEY,1586396,0.41964295870193924,2345841,0.6205358926045678,,,,
YEM,Yemen,Amran,subnational,1269951,2024-05-26,SURVEY,808435,0.6365875533780437,679714,0.535228524565121,,,,
YEM,Yemen,Dhamar,subnational,2401814,2024-05-26,SURVEY,1369975,0.5703917955345418,1363003,0.5674889895720484,,,,
YEM,Yemen,Hadramaut,subnational,1741215,2024-05-26,SURVEY,961566,0.552238523100249,766655,0.4402988717648309,,,,
YEM,Yemen,Hajjah,subnational,2465838,2024-05-26,SURVEY,1689439,0.6851378719932129,1527949,0.6196469516651134,,,,
YEM,Yemen,Ibb,subnational,3354584,2024-05-26,SURVEY,2070258,0.6171429900100877,1661317,0.49523785959749406,,,,
YEM,Yemen,Lahj,subnational,1132962,2024-05-26,SURVEY,800808,0.7068268838672436,473205,0.4176706720966811,,,,
YEM,Yemen,Marib,subnational,1752670,2024-05-26,SURVEY,1193575,0.681003839855763,892040,0.5089606143769221,,,,
YEM,Yemen,Raymah,subnational,618293,2024-05-26,SURVEY,409682,0.6626017114863018,341820,0.5528446869041054,,,,
YEM,Yemen,Sa'ada,subnational,1152498,2024-05-26,SURVEY,750075,0.6508254244258992,657209,0.5702474104076536,,,,
YEM,Yemen,Sana'a,subnational,1583775,2024-05-26,SURVEY,702369,0.4434777667282284,860746,0.5434774510268189,,,,
YEM,Yemen,Shabwah,subnational,722603,2024-05-26,SURVEY,516733,0.7150994391111025,312921,0.43304691511106375,,,,
YEM,Yemen,Socotra,subnational,75474,2024-05-26,SURVEY,41679,0.5522299069878369,33231,0.4402973209317116,,,,
YEM,Yemen,Taizz,subnational,3475930,2024-05-26,SURVEY,2154669,0.6198827364187426,1917521,0.5516569666247594,,,,
YEM,Yemen,Abyan,subnational,628930,2024-05-25,SURVEY,437598,0.6957817245162419,270894,0.4307220199386259,,,,
YEM,Yemen,Aden,subnational,1247011,2024-05-25,SURVEY,599524,0.4807688143889669,463632,0.3717946353320059,,,,
