Date of analysis,Country,Total country population,Level 1,Area,Validity period,From,To,Phase,Number,Percentage
#date+analysis,#country+code,#population,#loc+level1,#loc+area,#period+v_ipc,#date+start,#date+end,#severity+v_ipc,#affected+num,#affected+pct
Mar 2021,SDN,46796616,East Darfur,Assalaya,first projection,2021-06-01,2021-09-30,4,13306,0.1
Mar 2021,SDN,46796616,East Darfur,Assalaya,first projection,2021-06-01,2021-09-30,5,0,0
Mar 2021,SDN,46796616,East Darfur,Assalaya,second projection,2021-10-01,2022-02-28,all,133060,1.0
Mar 2021,SDN,46796616,East Darfur,Assalaya,second projection,2021-10-01,2022-02-28,3+,19959,0.15
Mar 2021,SDN,46796616,East Darfur,Assalaya,second projection,2021-10-01,2022-02-28,1,86489,0.65
Mar 2021,SDN,46796616,East Darfur,Assalaya,second projection,2021-10-01,2022-02-28,2,26612,0.2
Mar 2021,SDN,46796616,East Darfur,Assalaya,second projection,2021-10-01,2022-02-28,3,13306,0.1
Mar 2021,SDN,46796616,East Darfur,Assalaya,second projection,2021-10-01,2022-02-28,4,6653,0.05
Mar 2021,SDN,46796616,East Darfur,Assalaya,second projection,2021-10-01,2022-02-28,5,0,0
Mar 2021,SDN,46796616,East Darfur,Bahr al arab,current,2021-04-01,2021-05-31,all,184597,1.0
Mar 2021,SDN,46796616,East Darfur,Bahr al arab,current,2021-04-01,2021-05-31,3+,27688,0.15
Mar 2021,SDN,46796616,East Darfur,Bahr al arab,current,2021-04-01,2021-05-31,1,83068,0.45
Mar 2021,SDN,46796616,East Darfur,Bahr al arab,current,2021-04-01,2021-05-31,2,73838,0.4
Mar 2021,SDN,46796616,East Darfur,Bahr al arab,current,2021-04-01,2021-05-31,3,18459,0.1
Mar 2021,SDN,46796616,East Darfur,Bahr al arab,current,2021-04-01,2021-05-31,4,9229,0.05
Mar 2021,SDN,46796616,East Darfur,Bahr al arab,current,2021-04-01,2021-05-31,5,0,0
Mar 2021,SDN,46796616,East Darfur,Bahr al arab,first projection,2021-06-01,2021-09-30,all,184597,1.0
Mar 2021,SDN,46796616,East Darfur,Bahr al arab,first projection,2021-06-01,2021-09-30,3+,46148,0.25
Mar 2021,SDN,46796616,East Darfur,Bahr al arab,first projection,2021-06-01,2021-09-30,1,64608,0.35
Mar 2021,SDN,46796616,East Darfur,Bahr al arab,first projection,2021-06-01,2021-09-30,2,73838,0.4
Mar 2021,SDN,46796616,East Darfur,Bahr al arab,first projection,2021-06-01,2021-09-30,3,36919,0.2
Mar 2021,SDN,46796616,East Darfur,Bahr al arab,first projection,2021-06-01,2021-09-30,4,9229,0.05
Mar 2021,SDN,46796616,East Darfur,Bahr al arab,first projection,2021-06-01,2021-09-30,5,0,0
Mar 2021,SDN,46796616,East Darfur,Bahr al arab,second projection,2021-10-01,2022-02-28,all,184597,1.0
Mar 2021,SDN,46796616,East Darfur,Bahr al arab,second projection,2021-10-01,2022-02-28,3+,18459,0.1
Mar 2021,SDN,46796616,East Darfur,Bahr al arab,second projection,2021-10-01,2022-02-28,1,119988,0.65
Mar 2021,SDN,46796616,East Darfur,Bahr al arab,second projection,2021-10-01,2022-02-28,2,46149,0.25
Mar 2021,SDN,46796616,East Darfur,Bahr al arab,second projection,2021-10-01,2022-02-28,3,18459,0.1
Mar 2021,SDN,46796616,East Darfur,Bahr al arab,second projection,2021-10-01,2022-02-28,4,0,0
Mar 2021,SDN,46796616,East Darfur,Bahr al arab,second projection,2021-10-01,2022-02-28,5,0,0
Mar 2021,SDN,46796616,East Darfur,Shia'ria,current,2021-04-01,2021-05-31,all,77298,1.0
Mar 2021,SDN,46796616,East Darfur,Shia'ria,current,2021-04-01,2021-05-31,3+,15458,0.2
Mar 2021,SDN,46796616,East Darfur,Shia'ria,current,2021-04-01,2021-05-31,1,27054,0.35
Mar 2021,SDN,46796616,East Darfur,Shia'ria,current,2021-04-01,2021-05-31,2,34784,0.45
Mar 2021,SDN,46796616,East Darfur,Shia'ria,current,2021-04-01,2021-05-31,3,11594,0.15
Mar 2021,SDN,46796616,East Darfur,Shia'ria,current,2021-04-01,2021-05-31,4,3864,0.05
Mar 2021,SDN,46796616,East Darfur,Shia'ria,current,2021-04-01,2021-05-31,5,0,0
Mar 2021,SDN,46796616,East Darfur,Shia'ria,first projection,2021-06-01,2021-09-30,all,77298,1.0
Mar 2021,SDN,46796616,East Darfur,Shia'ria,first projection,2021-06-01,2021-09-30,3+,30918,0.4
Mar 2021,SDN,46796616,East Darfur,Shia'ria,first projection,2021-06-01,2021-09-30,1,19324,0.25
Mar 2021,SDN,46796616,East Darfur,Shia'ria,first projection,2021-06-01,2021-09-30,2,27054,0.35
Mar 2021,SDN,46796616,East Darfur,Shia'ria,first projection,2021-06-01,2021-09-30,3,19324,0.25
Mar 2021,SDN,46796616,East Darfur,Shia'ria,first projection,2021-06-01,2021-09-30,4,11594,0.15
Mar 2021,SDN,46796616,East Darfur,Shia'ria,first projection,2021-06-01,2021-09-30,5,0,0
Mar 2021,SDN,46796616,East Darfur,Shia'ria,second projection,2021-10-01,2022-02-28,all,77298,1.0
Mar 2021,SDN,46796616,East Darfur,Shia'ria,second projection,2021-10-01,2022-02-28,3+,7729,0.1
Mar 2021,SDN,46796616,East Darfur,Shia'ria,second projection,2021-10-01,2022-02-28,1,50243,0.65
Mar 2021,SDN,46796616,East Darfur,Shia'ria,second projection,2021-10-01,2022-02-28,2,19324,0.25
Mar 2021,SDN,46796616,East Darfur,Shia'ria,second projection,2021-10-01,2022-02-28,3,7729,0.1
Mar 2021,SDN,46796616,East Darfur,Shia'ria,second projection,2021-10-01,2022-02-28,4,0,0
Mar 2021,SDN,46796616,East Darfur,Shia'ria,second projection,2021-10-01,2022-02-28,5,0,0
Mar 2021,SDN,46796616,East Darfur,Yassin,current,2021-04-01,2021-05-31,all,70109,1.0
Mar 2021,SDN,46796616,East Darfur,Yassin,current,2021-04-01,2021-05-31,3+,17526,0.25
Mar 2021,SDN,46796616,East Darfur,Yassin,current,2021-04-01,2021-05-31,1,24538,0.35
Mar 2021,SDN,46796616,East Darfur,Yassin,current,2021-04-01,2021-05-31,2,28043,0.4
Mar 2021,SDN,46796616,East Darfur,Yassin,current,2021-04-01,2021-05-31,3,14021,0.2
Mar 2021,SDN,46796616,East Darfur,Yassin,current,2021-04-01,2021-05-31,4,3505,0.05
Mar 2021,SDN,46796616,East Darfur,Yassin,current,2021-04-01,2021-05-31,5,0,0
Mar 2021,SDN,46796616,East Darfur,Yassin,first projection,2021-06-01,2021-09-30,all,70109,1.0
Mar 2021,SDN,46796616,East Darfur,Yassin,first projection,2021-06-01,2021-09-30,3+,24537,0.35
Mar 2021,SDN,46796616,East Darfur,Yassin,first projection,2021-06-01,2021-09-30,1,14021,0.2
Mar 2021,SDN,46796616,East Darfur,Yassin,first projection,2021-06-01,2021-09-30,2,31549,0.45
Mar 2021,SDN,46796616,East Darfur,Yassin,first projection,2021-06-01,2021-09-30,3,17527,0.25
Mar 2021,SDN,46796616,East Darfur,Yassin,first projection,2021-06-01,2021-09-30,4,7010,0.1
Mar 2021,SDN,46796616,East Darfur,Yassin,first projection,2021-06-01,2021-09-30,5,0,0
Mar 2021,SDN,46796616,East Darfur,Yassin,second projection,2021-10-01,2022-02-28,all,70109,1.0
Mar 2021,SDN,46796616,East Darfur,Yassin,second projection,2021-10-01,2022-02-28,3+,7010,0.1
Mar 2021,SDN,46796616,East Darfur,Yassin,second projection,2021-10-01,2022-02-28,1,38559,0.55
Mar 2021,SDN,46796616,East Darfur,Yassin,second projection,2021-10-01,2022-02-28,2,24538,0.35
Mar 2021,SDN,46796616,East Darfur,Yassin,second projection,2021-10-01,2022-02-28,3,7010,0.1
Mar 2021,SDN,46796616,East Darfur,Yassin,second projection,2021-10-01,2022-02-28,4,0,0
Mar 2021,SDN,46796616,East Darfur,Yassin,second projection,2021-10-01,2022-02-28,5,0,0
Mar 2021,SDN,46796616,Kassala,Halfa aj jadeedah,current,2021-04-01,2021-05-31,all,323105,1.0
Mar 2021,SDN,46796616,Kassala,Halfa aj jadeedah,current,2021-04-01,2021-05-31,3+,48465,0.15
Mar 2021,SDN,46796616,Kassala,Halfa aj jadeedah,current,2021-04-01,2021-05-31,1,193863,0.6
Mar 2021,SDN,46796616,Kassala,Halfa aj jadeedah,current,2021-04-01,2021-05-31,2,80776,0.25
Mar 2021,SDN,46796616,Kassala,Halfa aj jadeedah,current,2021-04-01,2021-05-31,3,32310,0.1
Mar 2021,SDN,46796616,Kassala,Halfa aj jadeedah,current,2021-04-01,2021-05-31,4,16155,0.05
Mar 2021,SDN,46796616,Kassala,Halfa aj jadeedah,current,2021-04-01,2021-05-31,5,0,0
Mar 2021,SDN,46796616,Kassala,Halfa aj jadeedah,first projection,2021-06-01,2021-09-30,all,323105,1.0
Mar 2021,SDN,46796616,Kassala,Halfa aj jadeedah,first projection,2021-06-01,2021-09-30,3+,48465,0.15
Mar 2021,SDN,46796616,Kassala,Halfa aj jadeedah,first projection,2021-06-01,2021-09-30,1,161552,0.5
Mar 2021,SDN,46796616,Kassala,Halfa aj jadeedah,first projection,2021-06-01,2021-09-30,2,113086,0.35
Mar 2021,SDN,46796616,Kassala,Halfa aj jadeedah,first projection,2021-06-01,2021-09-30,3,32310,0.1
Mar 2021,SDN,46796616,Kassala,Halfa aj jadeedah,first projection,2021-06-01,2021-09-30,4,16155,0.05
Mar 2021,SDN,46796616,Kassala,Halfa aj jadeedah,first projection,2021-06-01,2021-09-30,5,0,0
Mar 2021,SDN,46796616,Kassala,Halfa aj jadeedah,second projection,2021-10-01,2022-02-28,all,323105,1.0
Mar 2021,SDN,46796616,Kassala,Halfa aj jadeedah,second projection,2021-10-01,2022-02-28,3+,16155,0.05
Mar 2021,SDN,46796616,Kassala,Halfa aj jadeedah,second projection,2021-10-01,2022-02-28,1,193863,0.6
Mar 2021,SDN,46796616,Kassala,Halfa aj jadeedah,second projection,2021-10-01,2022-02-28,2,113086,0.35
Mar 2021,SDN,46796616,Kassala,Halfa aj jadeedah,second projection,2021-10-01,2022-02-28,3,16155,0.05
Mar 2021,SDN,46796616,Kassala,Halfa aj jadeedah,second projection,2021-10-01,2022-02-28,4,0,0
Mar 2021,SDN,46796616,Kassala,Halfa aj jadeedah,second projection,2021-10-01,2022-02-28,5,0,0
Mar 2021,SDN,46796616,Kassala,Madeinat kassala,current,2021-04-01,2021-05-31,all,455275,1.0
Mar 2021,SDN,46796616,Kassala,Madeinat kassala,current,2021-04-01,2021-05-31,3+,45527,0.1
Mar 2021,SDN,46796616,Kassala,Madeinat kassala,current,2021-04-01,2021-05-31,1,295928,0.65
Mar 2021,SDN,46796616,Kassala,Madeinat kassala,current,2021-04-01,2021-05-31,2,113818,0.25
Mar 2021,SDN,46796616,Kassala,Madeinat kassala,current,2021-04-01,2021-05-31,3,45527,0.1
Mar 2021,SDN,46796616,Kassala,Madeinat kassala,current,2021-04-01,2021-05-31,4,0,0
Mar 2021,SDN,46796616,Kassala,Madeinat kassala,current,2021-04-01,2021-05-31,5,0,0
Mar 2021,SDN,46796616,Kassala,Madeinat kassala,first projection,2021-06-01,2021-09-30,all,455275,1.0
Mar 2021,SDN,46796616,Kassala,Madeinat kassala,first projection,2021-06-01,2021-09-30,3+,68290,0.15
Mar 2021,SDN,46796616,Kassala,Madeinat kassala,first projection,2021-06-01,2021-09-30,1,250401,0.55
Mar 2021,SDN,46796616,Kassala,Madeinat kassala,first projection,2021-06-01,2021-09-30,2,136582,0.3
Mar 2021,SDN,46796616,Kassala,Madeinat kassala,first projection,2021-06-01,2021-09-30,3,45527,0.1
Mar 2021,SDN,46796616,Kassala,Madeinat kassala,first projection,2021-06-01,2021-09-30,4,22763,0.05
Mar 2021,SDN,46796616,Kassala,Madeinat kassala,first projection,2021-06-01,2021-09-30,5,0,0
Mar 2021,SDN,46796616,Kassala,Madeinat kassala,second projection,2021-10-01,2022-02-28,all,455275,1.0
Mar 2021,SDN,46796616,Kassala,Madeinat kassala,second projection,2021-10-01,2022-02-28,3+,22763,0.05
Mar 2021,SDN,46796616,Kassala,Madeinat kassala,second projection,2021-10-01,2022-02-28,1,273165,0.6
Mar 2021,SDN,46796616,Kassala,Madeinat kassala,second projection,2021-10-01,2022-02-28,2,159346,0.35
Mar 2021,SDN,46796616,Kassala,Madeinat kassala,second projection,2021-10-01,2022-02-28,3,22763,0.05
Mar 2021,SDN,46796616,Kassala,Madeinat kassala,second projection,2021-10-01,2022-02-28,4,0,0
Mar 2021,SDN,46796616,Kassala,Madeinat kassala,second projection,2021-10-01,2022-02-28,5,0,0
Mar 2021,SDN,46796616,Kassala,Reifi gharb kassala,current,2021-04-01,2021-05-31,all,121053,1.0
Mar 2021,SDN,46796616,Kassala,Reifi gharb kassala,current,2021-04-01,2021-05-31,3+,6052,0.05
Mar 2021,SDN,46796616,Kassala,Reifi gharb kassala,current,2021-04-01,2021-05-31,1,72631,0.6
Mar 2021,SDN,46796616,Kassala,Reifi gharb kassala,current,2021-04-01,2021-05-31,2,42368,0.35
Mar 2021,SDN,46796616,Kassala,Reifi gharb kassala,current,2021-04-01,2021-05-31,3,6052,0.05
Mar 2021,SDN,46796616,Kassala,Reifi gharb kassala,current,2021-04-01,2021-05-31,4,0,0
Mar 2021,SDN,46796616,Kassala,Reifi gharb kassala,current,2021-04-01,2021-05-31,5,0,0
Mar 2021,SDN,46796616,Kassala,Reifi gharb kassala,first projection,2021-06-01,2021-09-30,all,121053,1.0
Mar 2021,SDN,46796616,Kassala,Reifi gharb kassala,first projection,2021-06-01,2021-09-30,3+,18157,0.15
Mar 2021,SDN,46796616,Kassala,Reifi gharb kassala,first projection,2021-06-01,2021-09-30,1,66579,0.55
Mar 2021,SDN,46796616,Kassala,Reifi gharb kassala,first projection,2021-06-01,2021-09-30,2,36315,0.3
Mar 2021,SDN,46796616,Kassala,Reifi gharb kassala,first projection,2021-06-01,2021-09-30,3,12105,0.1
Mar 2021,SDN,46796616,Kassala,Reifi gharb kassala,first projection,2021-06-01,2021-09-30,4,6052,0.05
Mar 2021,SDN,46796616,Kassala,Reifi gharb kassala,first projection,2021-06-01,2021-09-30,5,0,0
Mar 2021,SDN,46796616,Kassala,Reifi gharb kassala,second projection,2021-10-01,2022-02-28,all,121053,1.0
Mar 2021,SDN,46796616,Kassala,Reifi gharb kassala,second projection,2021-10-01,2022-02-28,3+,6052,0.05
Mar 2021,SDN,46796616,Kassala,Reifi gharb kassala,second projection,2021-10-01,2022-02-28,1,72631,0.6
Mar 2021,SDN,46796616,Kassala,Reifi gharb kassala,second projection,2021-10-01,2022-02-28,2,42368,0.35
Mar 2021,SDN,46796616,Kassala,Reifi gharb kassala,second projection,2021-10-01,2022-02-28,3,6052,0.05
Mar 2021,SDN,46796616,Kassala,Reifi gharb kassala,second projection,2021-10-01,2022-02-28,4,0,0
Mar 2021,SDN,46796616,Kassala,Reifi gharb kassala,second projection,2021-10-01,2022-02-28,5,0,0
Mar 2021,SDN,46796616,Kassala,Reifi aroma,current,2021-04-01,2021-05-31,all,156713,1.0
Mar 2021,SDN,46796616,Kassala,Reifi aroma,current,2021-04-01,2021-05-31,3+,31342,0.2
Mar 2021,SDN,46796616,Kassala,Reifi aroma,current,2021-04-01,2021-05-31,1,62685,0.4
Mar 2021,SDN,46796616,Kassala,Reifi aroma,current,2021-04-01,2021-05-31,2,62685,0.4
Mar 2021,SDN,46796616,Kassala,Reifi aroma,current,2021-04-01,2021-05-31,3,15671,0.1
Mar 2021,SDN,46796616,Kassala,Reifi aroma,current,2021-04-01,2021-05-31,4,15671,0.1
Mar 2021,SDN,46796616,Kassala,Reifi aroma,current,2021-04-01,2021-05-31,5,0,0
Mar 2021,SDN,46796616,Kassala,Reifi aroma,first projection,2021-06-01,2021-09-30,all,156713,1.0
Mar 2021,SDN,46796616,Kassala,Reifi aroma,first projection,2021-06-01,2021-09-30,3+,39177,0.25
Mar 2021,SDN,46796616,Kassala,Reifi aroma,first projection,2021-06-01,2021-09-30,1,47013,0.3
Mar 2021,SDN,46796616,Kassala,Reifi aroma,first projection,2021-06-01,2021-09-30,2,70520,0.45
Mar 2021,SDN,46796616,Kassala,Reifi aroma,first projection,2021-06-01,2021-09-30,3,23506,0.15
Mar 2021,SDN,46796616,Kassala,Reifi aroma,first projection,2021-06-01,2021-09-30,4,15671,0.1
Mar 2021,SDN,46796616,Kassala,Reifi aroma,first projection,2021-06-01,2021-09-30,5,0,0
Mar 2021,SDN,46796616,Kassala,Reifi aroma,second projection,2021-10-01,2022-02-28,all,156713,1.0
Mar 2021,SDN,46796616,Kassala,Reifi aroma,second projection,2021-10-01,2022-02-28,3+,31341,0.2
Mar 2021,SDN,46796616,Kassala,Reifi aroma,second projection,2021-10-01,2022-02-28,1,62685,0.4
Mar 2021,SDN,46796616,Kassala,Reifi aroma,second projection,2021-10-01,2022-02-28,2,62685,0.4
Mar 2021,SDN,46796616,Kassala,Reifi aroma,second projection,2021-10-01,2022-02-28,3,23506,0.15
Mar 2021,SDN,46796616,Kassala,Reifi aroma,second projection,2021-10-01,2022-02-28,4,7835,0.05
Mar 2021,SDN,46796616,Kassala,Reifi aroma,second projection,2021-10-01,2022-02-28,5,0,0
Mar 2021,SDN,46796616,Kassala,Reifi hamashkureib,current,2021-04-01,2021-05-31,all,389329,1.0
Mar 2021,SDN,46796616,Kassala,Reifi hamashkureib,current,2021-04-01,2021-05-31,3+,97331,0.25
Mar 2021,SDN,46796616,Kassala,Reifi hamashkureib,current,2021-04-01,2021-05-31,1,136265,0.35
Mar 2021,SDN,46796616,Kassala,Reifi hamashkureib,current,2021-04-01,2021-05-31,2,155731,0.4
Mar 2021,SDN,46796616,Kassala,Reifi hamashkureib,current,2021-04-01,2021-05-31,3,58399,0.15
Mar 2021,SDN,46796616,Kassala,Reifi hamashkureib,current,2021-04-01,2021-05-31,4,38932,0.1
Mar 2021,SDN,46796616,Kassala,Reifi hamashkureib,current,2021-04-01,2021-05-31,5,0,0
Mar 2021,SDN,46796616,Kassala,Reifi hamashkureib,first projection,2021-06-01,2021-09-30,all,389329,1.0
Mar 2021,SDN,46796616,Kassala,Reifi hamashkureib,first projection,2021-06-01,2021-09-30,3+,116797,0.3
Mar 2021,SDN,46796616,Kassala,Reifi hamashkureib,first projection,2021-06-01,2021-09-30,1,97332,0.25
Mar 2021,SDN,46796616,Kassala,Reifi hamashkureib,first projection,2021-06-01,2021-09-30,2,175198,0.45
Mar 2021,SDN,46796616,Kassala,Reifi hamashkureib,first projection,2021-06-01,2021-09-30,3,77865,0.2
Mar 2021,SDN,46796616,Kassala,Reifi hamashkureib,first projection,2021-06-01,2021-09-30,4,38932,0.1
Mar 2021,SDN,46796616,Kassala,Reifi hamashkureib,first projection,2021-06-01,2021-09-30,5,0,0
Mar 2021,SDN,46796616,Kassala,Reifi hamashkureib,second projection,2021-10-01,2022-02-28,all,389329,1.0
Mar 2021,SDN,46796616,Kassala,Reifi hamashkureib,second projection,2021-10-01,2022-02-28,3+,77864,0.2
Mar 2021,SDN,46796616,Kassala,Reifi hamashkureib,second projection,2021-10-01,2022-02-28,1,136265,0.35
Mar 2021,SDN,46796616,Kassala,Reifi hamashkureib,second projection,2021-10-01,2022-02-28,2,175198,0.45
Mar 2021,SDN,46796616,Kassala,Reifi hamashkureib,second projection,2021-10-01,2022-02-28,3,38932,0.1
Mar 2021,SDN,46796616,Kassala,Reifi hamashkureib,second projection,2021-10-01,2022-02-28,4,38932,0.1
Mar 2021,SDN,46796616,Kassala,Reifi hamashkureib,second projection,2021-10-01,2022-02-28,5,0,0
Mar 2021,SDN,46796616,Kassala,Reifi kassla,current,2021-04-01,2021-05-31,all,235820,1.0
Mar 2021,SDN,46796616,Kassala,Reifi kassla,current,2021-04-01,2021-05-31,3+,47164,0.2
Mar 2021,SDN,46796616,Kassala,Reifi kassla,current,2021-04-01,2021-05-31,1,106119,0.45
Mar 2021,SDN,46796616,Kassala,Reifi kassla,current,2021-04-01,2021-05-31,2,82537,0.35
Mar 2021,SDN,46796616,Kassala,Reifi kassla,current,2021-04-01,2021-05-31,3,35373,0.15
Mar 2021,SDN,46796616,Kassala,Reifi kassla,current,2021-04-01,2021-05-31,4,11791,0.05
Mar 2021,SDN,46796616,Kassala,Reifi kassla,current,2021-04-01,2021-05-31,5,0,0
Mar 2021,SDN,46796616,Kassala,Reifi kassla,first projection,2021-06-01,2021-09-30,all,235820,1.0
Mar 2021,SDN,46796616,Kassala,Reifi kassla,first projection,2021-06-01,2021-09-30,3+,58955,0.25
Mar 2021,SDN,46796616,Kassala,Reifi kassla,first projection,2021-06-01,2021-09-30,1,82537,0.35
Mar 2021,SDN,46796616,Kassala,Reifi kassla,first projection,2021-06-01,2021-09-30,2,94328,0.4
Mar 2021,SDN,46796616,Kassala,Reifi kassla,first projection,2021-06-01,2021-09-30,3,35373,0.15
Mar 2021,SDN,46796616,Kassala,Reifi kassla,first projection,2021-06-01,2021-09-30,4,23582,0.1
Mar 2021,SDN,46796616,Kassala,Reifi kassla,first projection,2021-06-01,2021-09-30,5,0,0
Mar 2021,SDN,46796616,Kassala,Reifi kassla,second projection,2021-10-01,2022-02-28,all,235820,1.0
Mar 2021,SDN,46796616,Kassala,Reifi kassla,second projection,2021-10-01,2022-02-28,3+,47164,0.2
Mar 2021,SDN,46796616,Kassala,Reifi kassla,second projection,2021-10-01,2022-02-28,1,106119,0.45
Mar 2021,SDN,46796616,Kassala,Reifi kassla,second projection,2021-10-01,2022-02-28,2,82537,0.35
Mar 2021,SDN,46796616,Kassala,Reifi kassla,second projection,2021-10-01,2022-02-28,3,35373,0.15
Mar 2021,SDN,46796616,Kassala,Reifi kassla,second projection,2021-10-01,2022-02-28,4,11791,0.05
Mar 2021,SDN,46796616,Kassala,Reifi kassla,second projection,2021-10-01,2022-02-28,5,0,0
Mar 2021,SDN,46796616,Kassala,Reifi khashm elgirba,current,2021-04-01,2021-05-31,all,150887,1.0
Mar 2021,SDN,46796616,Kassala,Reifi khashm elgirba,current,2021-04-01,2021-05-31,3+,22633,0.15
Mar 2021,SDN,46796616,Kassala,Reifi khashm elgirba,current,2021-04-01,2021-05-31,1,60355,0.4
Mar 2021,SDN,46796616,Kassala,Reifi khashm elgirba,current,2021-04-01,2021-05-31,2,67899,0.45
Mar 2021,SDN,46796616,Kassala,Reifi khashm elgirba,current,2021-04-01,2021-05-31,3,15089,0.1
Mar 2021,SDN,46796616,Kassala,Reifi khashm elgirba,current,2021-04-01,2021-05-31,4,7544,0.05
Mar 2021,SDN,46796616,Kassala,Reifi khashm elgirba,current,2021-04-01,2021-05-31,5,0,0
Mar 2021,SDN,46796616,Kassala,Reifi khashm elgirba,first projection,2021-06-01,2021-09-30,all,150887,1.0
Mar 2021,SDN,46796616,Kassala,Reifi khashm elgirba,first projection,2021-06-01,2021-09-30,3+,30177,0.2
Mar 2021,SDN,46796616,Kassala,Reifi khashm elgirba,first projection,2021-06-01,2021-09-30,1,52810,0.35
Mar 2021,SDN,46796616,Kassala,Reifi khashm elgirba,first projection,2021-06-01,2021-09-30,2,67899,0.45
Mar 2021,SDN,46796616,Kassala,Reifi khashm elgirba,first projection,2021-06-01,2021-09-30,3,22633,0.15
Mar 2021,SDN,46796616,Kassala,Reifi khashm elgirba,first projection,2021-06-01,2021-09-30,4,7544,0.05
Mar 2021,SDN,46796616,Kassala,Reifi khashm elgirba,first projection,2021-06-01,2021-09-30,5,0,0
Mar 2021,SDN,46796616,Kassala,Reifi khashm elgirba,second projection,2021-10-01,2022-02-28,all,150887,1.0
Mar 2021,SDN,46796616,Kassala,Reifi khashm elgirba,second projection,2021-10-01,2022-02-28,3+,22633,0.15
Mar 2021,SDN,46796616,Kassala,Reifi khashm elgirba,second projection,2021-10-01,2022-02-28,1,67899,0.45
Mar 2021,SDN,46796616,Kassala,Reifi khashm elgirba,second projection,2021-10-01,2022-02-28,2,60355,0.4
Mar 2021,SDN,46796616,Kassala,Reifi khashm elgirba,second projection,2021-10-01,2022-02-28,3,15089,0.1
Mar 2021,SDN,46796616,Kassala,Reifi khashm elgirba,second projection,2021-10-01,2022-02-28,4,7544,0.05
Mar 2021,SDN,46796616,Kassala,Reifi khashm elgirba,second projection,2021-10-01,2022-02-28,5,0,0
